interval_start_utc,ILLINOIS,INDIANA,MICHIGAN,MIDWEST_MISO_avg_DART
2025-02-05 03:00:00+00:00,7.364166666666669,7.390833333333337,7.865000000000002,7.540000000000003
2025-02-05 04:00:00+00:00,4.798333333333336,6.458333333333332,4.873333333333335,5.376666666666668
2025-02-05 05:00:00+00:00,5.335833333333337,5.443333333333335,4.885833333333331,5.221666666666668
2025-02-06 00:00:00+00:00,-4.192500000000003,-2.875,-3.636666666666663,-3.568055555555555
2025-02-06 01:00:00+00:00,-63.66499999999999,-65.63166666666666,-67.25999999999999,-65.51888888888888
2025-02-06 02:00:00+00:00,-19.935833333333335,-20.339166666666664,-20.1625,-20.145833333333332
2025-02-06 03:00:00+00:00,-119.30416666666666,-123.54416666666668,-123.26166666666668,-122.03666666666668
2025-02-06 04:00:00+00:00,-70.39166666666667,-72.23333333333333,-72.32249999999999,-71.64916666666666
2025-02-06 05:00:00+00:00,-83.86000000000001,-84.97833333333334,-85.92750000000001,-84.92194444444446
2025-02-07 00:00:00+00:00,2.4650000000000034,1.9808333333333294,4.800833333333333,3.082222222222222
2025-02-07 01:00:00+00:00,-0.05999999999999517,0.11249999999999716,2.6783333333333346,0.9102777777777789
2025-02-07 02:00:00+00:00,-1.9108333333333327,-1.8724999999999987,-1.5449999999999982,-1.7761111111111099
2025-02-07 03:00:00+00:00,1.9341666666666626,1.634166666666669,2.7158333333333324,2.0947222222222215
2025-02-07 04:00:00+00:00,3.289166666666663,3.1691666666666656,3.8674999999999997,3.441944444444443
2025-02-07 05:00:00+00:00,4.405833333333334,4.226666666666663,4.691666666666666,4.441388888888888
2025-02-08 00:00:00+00:00,5.907499999999999,6.854166666666664,7.112499999999997,6.62472222222222
2025-02-08 01:00:00+00:00,5.875833333333336,6.576666666666664,7.018333333333334,6.490277777777778
2025-02-08 02:00:00+00:00,4.570833333333333,5.759999999999998,6.116666666666664,5.482499999999998
2025-02-08 03:00:00+00:00,2.501666666666665,2.0958333333333314,1.8466666666666676,2.1480555555555547
2025-02-08 04:00:00+00:00,4.281666666666666,1.1883333333333326,-0.6599999999999966,1.6033333333333342
2025-02-08 05:00:00+00:00,3.244166666666665,-8.736666666666665,-14.259999999999998,-6.584166666666666
2025-02-09 00:00:00+00:00,2.759166666666669,1.8549999999999969,2.0758333333333354,2.2300000000000004
2025-02-09 01:00:00+00:00,5.05833333333333,3.05833333333333,2.582499999999996,3.5663888888888855
2025-02-09 02:00:00+00:00,4.9725,0.47416666666666174,-0.8916666666666586,1.5183333333333344
2025-02-09 03:00:00+00:00,5.650000000000002,-1.393333333333338,-3.3374999999999986,0.30638888888888854
2025-02-09 04:00:00+00:00,5.993333333333332,-3.3350000000000044,-7.325833333333332,-1.5558333333333347
2025-02-09 05:00:00+00:00,7.840000000000003,-1.1458333333333321,-3.7475000000000023,0.982222222222223
2025-02-10 00:00:00+00:00,13.124166666666671,13.735833333333336,12.631666666666664,13.163888888888891
2025-02-10 01:00:00+00:00,8.068333333333332,8.128333333333334,7.295833333333331,7.830833333333332
2025-02-10 02:00:00+00:00,7.583333333333329,8.169166666666666,6.921666666666663,7.558055555555552
2025-02-10 03:00:00+00:00,3.4308333333333287,3.9716666666666676,3.763333333333332,3.7219444444444427
2025-02-10 04:00:00+00:00,1.595833333333335,1.1658333333333317,-0.19500000000000028,0.8555555555555555
2025-02-10 05:00:00+00:00,2.008333333333333,-1.7749999999999986,-2.9499999999999957,-0.9055555555555538
2025-02-11 00:00:00+00:00,10.751666666666665,12.153333333333336,11.428333333333335,11.444444444444445
2025-02-11 01:00:00+00:00,6.887499999999996,7.969999999999999,6.444166666666661,7.100555555555552
2025-02-11 02:00:00+00:00,1.6400000000000006,4.100833333333327,3.0933333333333337,2.9447222222222202
2025-02-11 03:00:00+00:00,-1.3399999999999963,1.1683333333333366,1.9341666666666626,0.5875000000000009
2025-02-11 04:00:00+00:00,2.310833333333335,4.263333333333335,5.539166666666663,4.0377777777777775
2025-02-11 05:00:00+00:00,0.03333333333333144,3.010833333333334,3.8099999999999987,2.2847222222222214
2025-02-12 00:00:00+00:00,13.420833333333334,15.30916666666667,14.420833333333334,14.383611111111113
2025-02-12 01:00:00+00:00,10.0775,9.11333333333333,7.151666666666671,8.780833333333334
2025-02-12 02:00:00+00:00,10.2425,9.32333333333333,7.68,9.081944444444444
2025-02-12 03:00:00+00:00,-42.76749999999999,-48.22416666666667,-49.77083333333333,-46.92083333333333
2025-02-12 04:00:00+00:00,-14.140833333333326,-16.051666666666662,-16.851666666666667,-15.681388888888884
2025-02-12 05:00:00+00:00,6.372499999999999,7.520833333333332,7.785000000000004,7.226111111111112
2025-02-13 00:00:00+00:00,1.451666666666668,2.8983333333333334,2.395000000000003,2.248333333333335
2025-02-13 01:00:00+00:00,-0.06750000000000256,1.5616666666666674,1.4341666666666697,0.9761111111111115
2025-02-13 02:00:00+00:00,-2.4316666666666578,-1.5700000000000003,-1.7025000000000006,-1.9013888888888861
2025-02-13 03:00:00+00:00,2.120000000000001,4.551666666666666,3.490833333333331,3.3874999999999993
2025-02-13 04:00:00+00:00,0.269166666666667,2.0975,2.8666666666666636,1.7444444444444436
2025-02-13 05:00:00+00:00,2.690833333333334,2.192499999999999,0.904166666666665,1.929166666666666
2025-02-14 00:00:00+00:00,-8.835,-7.950000000000003,-7.237499999999997,-8.0075
2025-02-14 01:00:00+00:00,-1.4475000000000051,-0.30750000000000455,1.0149999999999935,-0.24666666666667206
2025-02-14 02:00:00+00:00,-7.818333333333335,-6.623333333333335,-5.734166666666667,-6.725277777777779
2025-02-14 03:00:00+00:00,-3.842500000000001,-2.265833333333326,-1.0574999999999974,-2.3886111111111084
2025-02-14 04:00:00+00:00,3.634999999999998,5.099999999999994,5.915000000000006,4.883333333333333
2025-02-14 05:00:00+00:00,5.664166666666667,6.707499999999996,7.1541666666666615,6.508611111111108
2025-02-15 00:00:00+00:00,-0.03499999999999659,2.0874999999999986,2.0016666666666723,1.3513888888888914
2025-02-15 01:00:00+00:00,-0.2958333333333414,2.693333333333335,2.6825000000000045,1.6933333333333327
2025-02-15 02:00:00+00:00,1.2624999999999957,2.4825000000000017,3.3783333333333374,2.374444444444445
2025-02-15 03:00:00+00:00,-19.545833333333334,-26.845,-22.954166666666666,-23.115
2025-02-15 04:00:00+00:00,-5.897499999999994,-6.6641666666666595,-5.774999999999999,-6.112222222222218
2025-02-15 05:00:00+00:00,10.255833333333332,11.141666666666673,9.875833333333333,10.424444444444445
2025-02-16 00:00:00+00:00,0.3116666666666674,1.5966666666666711,-1.0558333333333323,0.28416666666666873
